Injected_Bus,Injected_Phase,Penetration_Scenario,Affected_Bus,Affected_Phase,Active_Sensitivity,Reactive_Sensitivity,V0,V_PF,V_TJSM,Error_Percent_V_TJSM
8,2,0.5,5,0,0.0657,0.4387,1.0321,1.0321,1.0321,-1.0
8,2,0.5,5,1,-0.3694,-0.345,1.0419,1.0419,1.0419,-1.0
8,2,0.5,5,2,5.238,11.2642,1.0003,1.0003,1.0003,-1.0
8,2,0.5,6,0,0.0865,0.4277,1.0326,1.0326,1.0326,-1.0
8,2,0.5,6,1,-0.4034,-0.3625,1.0295,1.0295,1.0295,-1.0
8,2,0.5,6,2,5.2309,11.3448,0.9974,0.9974,0.9974,-1.0
8,2,0.5,7,0,0.0898,0.426,1.0338,1.0338,1.0338,-1.0
8,2,0.5,7,1,-0.4107,-0.367,1.0206,1.0206,1.0206,-1.0
8,2,0.5,7,2,5.2179,11.3629,0.9975,0.9975,0.9975,-1.0
8,2,0.5,8,0,-0.8885,1.8071,1.0091,1.0091,1.0091,-1.0
8,2,0.5,8,1,-1.0905,-2.2728,1.0442,1.0442,1.0442,-1.0
8,2,0.5,8,2,10.7258,14.4556,0.983,0.983,0.983,-1.0
8,2,0.5,9,0,-0.6102,1.5509,1.0131,1.0131,1.0131,-1.0
8,2,0.5,9,1,-1.0062,-1.8473,1.0431,1.0431,1.0431,-1.0
8,2,0.5,9,2,9.6325,13.8675,0.9859,0.9859,0.9859,-1.0
8,2,0.5,10,0,-0.8722,1.7773,1.0005,1.0005,1.0005,-1.0
8,2,0.5,10,1,-1.155,-2.2865,1.0454,1.0454,1.0454,-1.0
8,2,0.5,10,2,10.8825,14.6146,0.9737,0.9737,0.9737,-1.0
8,2,0.5,11,0,-0.8693,1.7687,0.992,0.992,0.992,-1.0
8,2,0.5,11,1,-1.1791,-2.2893,1.0493,1.0493,1.0493,-1.0
8,2,0.5,11,2,10.9687,14.661,0.9705,0.9705,0.9705,-1.0
8,2,0.5,12,0,0.0677,0.4366,1.0323,1.0323,1.0323,-1.0
8,2,0.5,12,1,-0.3732,-0.3462,1.0421,1.0421,1.0421,-1.0
8,2,0.5,12,2,5.2445,11.2782,0.9991,0.9991,0.9991,-1.0
8,2,0.5,13,0,0.0697,0.4373,1.0315,1.0315,1.0315,-1.0
8,2,0.5,13,1,-0.3751,-0.3483,1.0409,1.0409,1.0409,-1.0
8,2,0.5,13,2,5.2382,11.2726,1.0002,1.0002,1.0002,-1.0
8,2,0.5,14,0,0.0764,0.4342,1.0302,1.0302,1.0302,-1.0
8,2,0.5,14,1,-0.386,-0.354,1.0367,1.0367,1.0367,-1.0
8,2,0.5,14,2,5.2398,11.3,0.9994,0.9994,0.9994,-1.0
8,2,0.5,15,0,0.0766,0.4353,1.0276,1.0276,1.0276,-1.0
8,2,0.5,15,1,-0.3857,-0.3542,1.0371,1.0371,1.0371,-1.0
8,2,0.5,15,2,5.2452,11.2987,0.9997,0.9997,0.9997,-1.0
8,2,0.5,16,0,0.0862,0.4276,1.0324,1.0324,1.0324,-1.0
8,2,0.5,16,1,-0.403,-0.3622,1.0305,1.0305,1.0305,-1.0
8,2,0.5,16,2,5.2341,11.344,0.9972,0.9972,0.9972,-1.0
8,2,0.5,17,0,0.0902,0.4258,1.034,1.034,1.034,-1.0
8,2,0.5,17,1,-0.4116,-0.3675,1.0196,1.0196,1.0196,-1.0
8,2,0.5,17,2,5.2165,11.3651,0.9975,0.9975,0.9975,-1.0
8,2,0.5,18,0,0.0901,0.4261,1.0341,1.0341,1.0341,-1.0
8,2,0.5,18,1,-0.4115,-0.3677,1.0187,1.0187,1.0187,-1.0
8,2,0.5,18,2,5.2137,11.3639,0.9978,0.9978,0.9978,-1.0
8,2,0.5,19,0,0.0866,0.4277,1.0327,1.0327,1.0327,-1.0
8,2,0.5,19,1,-0.4037,-0.3628,1.0288,1.0288,1.0288,-1.0
8,2,0.5,19,2,5.2294,11.3452,0.9975,0.9975,0.9975,-1.0
8,2,0.5,20,0,0.079,0.9136,1.0206,1.0206,1.0206,-1.0
8,2,0.5,20,1,-0.7833,-0.7772,1.0426,1.0426,1.0426,-1.0
8,2,0.5,20,2,6.9055,12.3721,0.9938,0.9938,0.9938,-1.0
8,2,0.5,21,0,0.0815,0.913,1.0189,1.0189,1.0189,-1.0
8,2,0.5,21,1,-0.7875,-0.7794,1.0421,1.0421,1.0421,-1.0
8,2,0.5,21,2,6.9145,12.3835,0.9933,0.9933,0.9933,-1.0
8,2,0.5,22,0,0.0806,0.9143,1.0186,1.0186,1.0186,-1.0
8,2,0.5,22,1,-0.7852,-0.7787,1.0426,1.0426,1.0426,-1.0
8,2,0.5,22,2,6.9126,12.3764,0.9938,0.9938,0.9938,-1.0
8,2,0.5,23,0,-0.4366,1.3902,1.0154,1.0154,1.0154,-1.0
8,2,0.5,23,1,-0.9522,-1.5795,1.0432,1.0432,1.0432,-1.0
8,2,0.5,23,2,8.9523,13.498,0.9876,0.9876,0.9876,-1.0
8,2,0.5,24,0,-0.6081,1.5517,1.0134,1.0134,1.0134,-1.0
8,2,0.5,24,1,-1.008,-1.8507,1.0412,1.0412,1.0412,-1.0
8,2,0.5,24,2,9.6242,13.8723,0.9863,0.9863,0.9863,-1.0
8,2,0.5,25,0,-0.8874,1.8043,1.0092,1.0092,1.0092,-1.0
8,2,0.5,25,1,-1.0946,-2.2729,1.0443,1.0443,1.0443,-1.0
8,2,0.5,25,2,10.735,14.4679,0.9822,0.9822,0.9822,-1.0
8,2,0.5,26,0,-0.8848,1.8008,1.0051,1.0051,1.0051,-1.0
8,2,0.5,26,1,-1.1076,-2.2767,1.0451,1.0451,1.0451,-1.0
8,2,0.5,26,2,10.7753,14.4956,0.9807,0.9807,0.9807,-1.0
8,2,0.5,27,0,-0.8768,1.7863,1.0,1.0,1.0,-1.0
8,2,0.5,27,1,-1.1401,-2.2833,1.0463,1.0463,1.0463,-1.0
8,2,0.5,27,2,10.8557,14.5704,0.9762,0.9762,0.9762,-1.0
8,2,0.5,28,0,-0.871,1.7736,1.0006,1.0006,1.0006,-1.0
8,2,0.5,28,1,-1.1602,-2.2867,1.0455,1.0455,1.0455,-1.0
8,2,0.5,28,2,10.8944,14.6305,0.9726,0.9726,0.9726,-1.0
8,2,0.5,29,0,-0.869,1.7786,1.0009,1.0009,1.0009,-1.0
8,2,0.5,29,1,-1.1586,-2.2935,1.0423,1.0423,1.0423,-1.0
8,2,0.5,29,2,10.8726,14.6211,0.9741,0.9741,0.9741,-1.0
8,2,0.5,30,0,-0.876,1.7837,0.9935,0.9935,0.9935,-1.0
8,2,0.5,30,1,-1.1535,-2.2862,1.0481,1.0481,1.0481,-1.0
8,2,0.5,30,2,10.9151,14.6031,0.9743,0.9743,0.9743,-1.0
8,2,0.5,31,0,-0.8736,1.778,0.9918,0.9918,0.9918,-1.0
8,2,0.5,31,1,-1.1649,-2.2879,1.0489,1.0489,1.0489,-1.0
8,2,0.5,31,2,10.9451,14.6294,0.9726,0.9726,0.9726,-1.0
8,2,0.5,32,0,-0.8681,1.765,0.9921,0.9921,0.9921,-1.0
8,2,0.5,32,1,-1.1843,-2.2895,1.0494,1.0494,1.0494,-1.0
8,2,0.5,32,2,10.9808,14.6771,0.9694,0.9694,0.9694,-1.0
8,2,0.5,33,0,-0.8679,1.7656,0.9921,0.9921,0.9921,-1.0
8,2,0.5,33,1,-1.1839,-2.2899,1.0494,1.0494,1.0494,-1.0
8,2,0.5,33,2,10.9766,14.6715,0.9698,0.9698,0.9698,-1.0
8,2,0.5,34,0,0.066,0.4388,1.0322,1.0322,1.0322,-1.0
8,2,0.5,34,1,-0.37,-0.3456,1.0403,1.0403,1.0403,-1.0
8,2,0.5,34,2,5.2349,11.265,1.0006,1.0006,1.0006,-1.0
8,2,0.5,35,0,0.0805,0.9137,1.0193,1.0193,1.0193,-1.0
8,2,0.5,35,1,-0.7854,-0.7786,1.0425,1.0425,1.0425,-1.0
8,2,0.5,35,2,6.9111,12.377,0.9937,0.9937,0.9937,-1.0
8,2,0.5,36,0,-0.598,1.5199,0.9928,0.9928,0.9928,-1.0
8,2,0.5,36,1,-0.986,-1.8104,1.0223,1.0223,1.0223,-1.0
8,2,0.5,36,2,9.4398,13.5901,0.9662,0.9662,0.9662,-1.0
8,2,1.0,1,0,0.0382,0.0958,1.0396,1.0396,1.0396,-1.0
8,2,1.0,1,1,-0.0473,-0.0148,1.0475,1.0475,1.0475,-1.0
8,2,1.0,1,2,4.011,10.3828,1.0111,1.0111,1.0111,-1.0
8,2,1.0,2,0,0.0622,0.4421,1.0319,1.0319,1.0319,-1.0
8,2,1.0,2,1,-0.3624,-0.3424,1.0436,1.0436,1.0436,-1.0
8,2,1.0,2,2,5.2312,11.2399,1.002,1.002,1.002,-1.0
8,2,1.0,3,0,0.0767,0.9146,1.0222,1.0222,1.0222,-1.0
8,2,1.0,3,1,-0.7789,-0.7754,1.0428,1.0428,1.0428,-1.0
8,2,1.0,3,2,6.8945,12.3576,0.9948,0.9948,0.9948,-1.0
8,2,1.0,4,0,0.0764,0.434,1.0307,1.0307,1.0307,-1.0
8,2,1.0,4,1,-0.386,-0.354,1.0368,1.0368,1.0368,-1.0
8,2,1.0,4,2,5.239,11.3002,0.9993,0.9993,0.9993,-1.0
8,2,1.0,5,0,0.0657,0.4387,1.0321,1.0321,1.0321,-1.0
8,2,1.0,5,1,-0.3694,-0.345,1.0419,1.0419,1.0419,-1.0
8,2,1.0,5,2,5.238,11.2642,1.0003,1.0003,1.0003,-1.0
8,2,1.0,6,0,0.0865,0.4277,1.0326,1.0326,1.0326,-1.0
8,2,1.0,6,1,-0.4034,-0.3625,1.0295,1.0295,1.0295,-1.0
8,2,1.0,6,2,5.2309,11.3448,0.9974,0.9974,0.9974,-1.0
8,2,1.0,7,0,0.0898,0.426,1.0338,1.0338,1.0338,-1.0
8,2,1.0,7,1,-0.4107,-0.367,1.0206,1.0206,1.0206,-1.0
8,2,1.0,7,2,5.2179,11.3629,0.9975,0.9975,0.9975,-1.0
8,2,1.0,8,0,-0.8885,1.8071,1.0091,1.0091,1.0091,-1.0
8,2,1.0,8,1,-1.0905,-2.2728,1.0442,1.0442,1.0442,-1.0
8,2,1.0,8,2,10.7258,14.4556,0.983,0.983,0.983,-1.0
8,2,1.0,9,0,-0.6102,1.5509,1.0131,1.0131,1.0131,-1.0
8,2,1.0,9,1,-1.0062,-1.8473,1.0431,1.0431,1.0431,-1.0
8,2,1.0,9,2,9.6325,13.8675,0.9859,0.9859,0.9859,-1.0
8,2,1.0,10,0,-0.8722,1.7773,1.0005,1.0005,1.0005,-1.0
8,2,1.0,10,1,-1.155,-2.2865,1.0454,1.0454,1.0454,-1.0
8,2,1.0,10,2,10.8825,14.6146,0.9737,0.9737,0.9737,-1.0
8,2,1.0,11,0,-0.8693,1.7687,0.992,0.992,0.992,-1.0
8,2,1.0,11,1,-1.1791,-2.2893,1.0493,1.0493,1.0493,-1.0
8,2,1.0,11,2,10.9687,14.661,0.9705,0.9705,0.9705,-1.0
8,2,1.0,12,0,0.0677,0.4366,1.0323,1.0323,1.0323,-1.0
8,2,1.0,12,1,-0.3732,-0.3462,1.0421,1.0421,1.0421,-1.0
8,2,1.0,12,2,5.2445,11.2782,0.9991,0.9991,0.9991,-1.0
8,2,1.0,13,0,0.0697,0.4373,1.0315,1.0315,1.0315,-1.0
8,2,1.0,13,1,-0.3751,-0.3483,1.0409,1.0409,1.0409,-1.0
8,2,1.0,13,2,5.2382,11.2726,1.0002,1.0002,1.0002,-1.0
8,2,1.0,14,0,0.0764,0.4342,1.0302,1.0302,1.0302,-1.0
8,2,1.0,14,1,-0.386,-0.354,1.0367,1.0367,1.0367,-1.0
8,2,1.0,14,2,5.2398,11.3,0.9994,0.9994,0.9994,-1.0
8,2,1.0,15,0,0.0766,0.4353,1.0276,1.0276,1.0276,-1.0
8,2,1.0,15,1,-0.3857,-0.3542,1.0371,1.0371,1.0371,-1.0
8,2,1.0,15,2,5.2452,11.2987,0.9997,0.9997,0.9997,-1.0
8,2,1.0,16,0,0.0862,0.4276,1.0324,1.0324,1.0324,-1.0
8,2,1.0,16,1,-0.403,-0.3622,1.0305,1.0305,1.0305,-1.0
8,2,1.0,16,2,5.2341,11.344,0.9972,0.9972,0.9972,-1.0
8,2,1.0,17,0,0.0902,0.4258,1.034,1.034,1.034,-1.0
8,2,1.0,17,1,-0.4116,-0.3675,1.0196,1.0196,1.0196,-1.0
8,2,1.0,17,2,5.2165,11.3651,0.9975,0.9975,0.9975,-1.0
8,2,1.0,18,0,0.0901,0.4261,1.0341,1.0341,1.0341,-1.0
8,2,1.0,18,1,-0.4115,-0.3677,1.0187,1.0187,1.0187,-1.0
8,2,1.0,18,2,5.2137,11.3639,0.9978,0.9978,0.9978,-1.0
8,2,1.0,19,0,0.0866,0.4277,1.0327,1.0327,1.0327,-1.0
8,2,1.0,19,1,-0.4037,-0.3628,1.0288,1.0288,1.0288,-1.0
8,2,1.0,19,2,5.2294,11.3452,0.9975,0.9975,0.9975,-1.0
8,2,1.0,20,0,0.079,0.9136,1.0206,1.0206,1.0206,-1.0
8,2,1.0,20,1,-0.7833,-0.7772,1.0426,1.0426,1.0426,-1.0
8,2,1.0,20,2,6.9055,12.3721,0.9938,0.9938,0.9938,-1.0
8,2,1.0,21,0,0.0815,0.913,1.0189,1.0189,1.0189,-1.0
8,2,1.0,21,1,-0.7875,-0.7794,1.0421,1.0421,1.0421,-1.0
8,2,1.0,21,2,6.9145,12.3835,0.9933,0.9933,0.9933,-1.0
8,2,1.0,22,0,0.0806,0.9143,1.0186,1.0186,1.0186,-1.0
8,2,1.0,22,1,-0.7852,-0.7787,1.0426,1.0426,1.0426,-1.0
8,2,1.0,22,2,6.9126,12.3764,0.9938,0.9938,0.9938,-1.0
8,2,1.0,23,0,-0.4366,1.3902,1.0154,1.0154,1.0154,-1.0
8,2,1.0,23,1,-0.9522,-1.5795,1.0432,1.0432,1.0432,-1.0
8,2,1.0,23,2,8.9523,13.498,0.9876,0.9876,0.9876,-1.0
8,2,1.0,24,0,-0.6081,1.5517,1.0134,1.0134,1.0134,-1.0
8,2,1.0,24,1,-1.008,-1.8507,1.0412,1.0412,1.0412,-1.0
8,2,1.0,24,2,9.6242,13.8723,0.9863,0.9863,0.9863,-1.0
8,2,1.0,25,0,-0.8874,1.8043,1.0092,1.0092,1.0092,-1.0
8,2,1.0,25,1,-1.0946,-2.2729,1.0443,1.0443,1.0443,-1.0
8,2,1.0,25,2,10.735,14.4679,0.9822,0.9822,0.9822,-1.0
8,2,1.0,26,0,-0.8848,1.8008,1.0051,1.0051,1.0051,-1.0
8,2,1.0,26,1,-1.1076,-2.2767,1.0451,1.0451,1.0451,-1.0
8,2,1.0,26,2,10.7753,14.4956,0.9807,0.9807,0.9807,-1.0
8,2,1.0,27,0,-0.8768,1.7863,1.0,1.0,1.0,-1.0
8,2,1.0,27,1,-1.1401,-2.2833,1.0463,1.0463,1.0463,-1.0
8,2,1.0,27,2,10.8557,14.5704,0.9762,0.9762,0.9762,-1.0
8,2,1.0,28,0,-0.871,1.7736,1.0006,1.0006,1.0006,-1.0
8,2,1.0,28,1,-1.1602,-2.2867,1.0455,1.0455,1.0455,-1.0
8,2,1.0,28,2,10.8944,14.6305,0.9726,0.9726,0.9726,-1.0
8,2,1.0,29,0,-0.869,1.7786,1.0009,1.0009,1.0009,-1.0
8,2,1.0,29,1,-1.1586,-2.2935,1.0423,1.0423,1.0423,-1.0
8,2,1.0,29,2,10.8726,14.6211,0.9741,0.9741,0.9741,-1.0
8,2,1.0,30,0,-0.876,1.7837,0.9935,0.9935,0.9935,-1.0
8,2,1.0,30,1,-1.1535,-2.2862,1.0481,1.0481,1.0481,-1.0
8,2,1.0,30,2,10.9151,14.6031,0.9743,0.9743,0.9743,-1.0
8,2,1.0,31,0,-0.8736,1.778,0.9918,0.9918,0.9918,-1.0
8,2,1.0,31,1,-1.1649,-2.2879,1.0489,1.0489,1.0489,-1.0
8,2,1.0,31,2,10.9451,14.6294,0.9726,0.9726,0.9726,-1.0
8,2,1.0,32,0,-0.8681,1.765,0.9921,0.9921,0.9921,-1.0
8,2,1.0,32,1,-1.1843,-2.2895,1.0494,1.0494,1.0494,-1.0
8,2,1.0,32,2,10.9808,14.6771,0.9694,0.9694,0.9694,-1.0
8,2,1.0,33,0,-0.8679,1.7656,0.9921,0.9921,0.9921,-1.0
8,2,1.0,33,1,-1.1839,-2.2899,1.0494,1.0494,1.0494,-1.0
8,2,1.0,33,2,10.9766,14.6715,0.9698,0.9698,0.9698,-1.0
8,2,1.0,34,0,0.066,0.4388,1.0322,1.0322,1.0322,-1.0
8,2,1.0,34,1,-0.37,-0.3456,1.0403,1.0403,1.0403,-1.0
8,2,1.0,34,2,5.2349,11.265,1.0006,1.0006,1.0006,-1.0
8,2,1.0,35,0,0.0805,0.9137,1.0193,1.0193,1.0193,-1.0
8,2,1.0,35,1,-0.7854,-0.7786,1.0425,1.0425,1.0425,-1.0
8,2,1.0,35,2,6.9111,12.377,0.9937,0.9937,0.9937,-1.0
8,2,1.0,36,0,-0.598,1.5199,0.9928,0.9928,0.9928,-1.0
8,2,1.0,36,1,-0.986,-1.8104,1.0223,1.0223,1.0223,-1.0
8,2,1.0,36,2,9.4398,13.5901,0.9662,0.9662,0.9662,-1.0
8,2,2.0,1,0,0.0382,0.0958,1.0396,1.0396,1.0396,-1.0
8,2,2.0,1,1,-0.0473,-0.0148,1.0475,1.0475,1.0475,-1.0
8,2,2.0,1,2,4.011,10.3828,1.0111,1.0111,1.0111,-1.0
8,2,2.0,2,0,0.0622,0.4421,1.0319,1.0319,1.0319,-1.0
8,2,2.0,2,1,-0.3624,-0.3424,1.0436,1.0436,1.0436,-1.0
8,2,2.0,2,2,5.2312,11.2399,1.002,1.002,1.002,-1.0
8,2,2.0,3,0,0.0767,0.9146,1.0222,1.0222,1.0222,-1.0
8,2,2.0,3,1,-0.7789,-0.7754,1.0428,1.0428,1.0428,-1.0
8,2,2.0,3,2,6.8945,12.3576,0.9948,0.9948,0.9948,-1.0
8,2,2.0,4,0,0.0764,0.434,1.0307,1.0307,1.0307,-1.0
8,2,2.0,4,1,-0.386,-0.354,1.0368,1.0368,1.0368,-1.0
8,2,2.0,4,2,5.239,11.3002,0.9993,0.9993,0.9993,-1.0
8,2,2.0,5,0,0.0657,0.4387,1.0321,1.0321,1.0321,-1.0
8,2,2.0,5,1,-0.3694,-0.345,1.0419,1.0419,1.0419,-1.0
8,2,2.0,5,2,5.238,11.2642,1.0003,1.0003,1.0003,-1.0
8,2,2.0,6,0,0.0865,0.4277,1.0326,1.0326,1.0326,-1.0
8,2,2.0,6,1,-0.4034,-0.3625,1.0295,1.0295,1.0295,-1.0
8,2,2.0,6,2,5.2309,11.3448,0.9974,0.9974,0.9974,-1.0
8,2,2.0,7,0,0.0898,0.426,1.0338,1.0338,1.0338,-1.0
8,2,2.0,7,1,-0.4107,-0.367,1.0206,1.0206,1.0206,-1.0
8,2,2.0,7,2,5.2179,11.3629,0.9975,0.9975,0.9975,-1.0
8,2,2.0,8,0,-0.8885,1.8071,1.0091,1.0091,1.0091,-1.0
8,2,2.0,8,1,-1.0905,-2.2728,1.0442,1.0442,1.0442,-1.0
8,2,2.0,8,2,10.7258,14.4556,0.983,0.983,0.983,-1.0
8,2,2.0,9,0,-0.6102,1.5509,1.0131,1.0131,1.0131,-1.0
8,2,2.0,9,1,-1.0062,-1.8473,1.0431,1.0431,1.0431,-1.0
8,2,2.0,9,2,9.6325,13.8675,0.9859,0.9859,0.9859,-1.0
8,2,2.0,10,0,-0.8722,1.7773,1.0005,1.0005,1.0005,-1.0
8,2,2.0,10,1,-1.155,-2.2865,1.0454,1.0454,1.0454,-1.0
8,2,2.0,10,2,10.8825,14.6146,0.9737,0.9737,0.9737,-1.0
8,2,2.0,11,0,-0.8693,1.7687,0.992,0.992,0.992,-1.0
8,2,2.0,11,1,-1.1791,-2.2893,1.0493,1.0493,1.0493,-1.0
8,2,2.0,11,2,10.9687,14.661,0.9705,0.9705,0.9705,-1.0
8,2,2.0,12,0,0.0677,0.4366,1.0323,1.0323,1.0323,-1.0
8,2,2.0,12,1,-0.3732,-0.3462,1.0421,1.0421,1.0421,-1.0
8,2,2.0,12,2,5.2445,11.2782,0.9991,0.9991,0.9991,-1.0
8,2,2.0,13,0,0.0697,0.4373,1.0315,1.0315,1.0315,-1.0
8,2,2.0,13,1,-0.3751,-0.3483,1.0409,1.0409,1.0409,-1.0
8,2,2.0,13,2,5.2382,11.2726,1.0002,1.0002,1.0002,-1.0
8,2,2.0,14,0,0.0764,0.4342,1.0302,1.0302,1.0302,-1.0
8,2,2.0,14,1,-0.386,-0.354,1.0367,1.0367,1.0367,-1.0
8,2,2.0,14,2,5.2398,11.3,0.9994,0.9994,0.9994,-1.0
8,2,2.0,15,0,0.0766,0.4353,1.0276,1.0276,1.0276,-1.0
8,2,2.0,15,1,-0.3857,-0.3542,1.0371,1.0371,1.0371,-1.0
8,2,2.0,15,2,5.2452,11.2987,0.9997,0.9997,0.9997,-1.0
8,2,2.0,16,0,0.0862,0.4276,1.0324,1.0324,1.0324,-1.0
8,2,2.0,16,1,-0.403,-0.3622,1.0305,1.0305,1.0305,-1.0
8,2,2.0,16,2,5.2341,11.344,0.9972,0.9972,0.9972,-1.0
8,2,2.0,17,0,0.0902,0.4258,1.034,1.034,1.034,-1.0
8,2,2.0,17,1,-0.4116,-0.3675,1.0196,1.0196,1.0196,-1.0
8,2,2.0,17,2,5.2165,11.3651,0.9975,0.9975,0.9975,-1.0
8,2,2.0,18,0,0.0901,0.4261,1.0341,1.0341,1.0341,-1.0
8,2,2.0,18,1,-0.4115,-0.3677,1.0187,1.0187,1.0187,-1.0
8,2,2.0,18,2,5.2137,11.3639,0.9978,0.9978,0.9978,-1.0
8,2,2.0,19,0,0.0866,0.4277,1.0327,1.0327,1.0327,-1.0
8,2,2.0,19,1,-0.4037,-0.3628,1.0288,1.0288,1.0288,-1.0
8,2,2.0,19,2,5.2294,11.3452,0.9975,0.9975,0.9975,-1.0
8,2,2.0,20,0,0.079,0.9136,1.0206,1.0206,1.0206,-1.0
8,2,2.0,20,1,-0.7833,-0.7772,1.0426,1.0426,1.0426,-1.0
8,2,2.0,20,2,6.9055,12.3721,0.9938,0.9938,0.9938,-1.0
8,2,2.0,21,0,0.0815,0.913,1.0189,1.0189,1.0189,-1.0
8,2,2.0,21,1,-0.7875,-0.7794,1.0421,1.0421,1.0421,-1.0
8,2,2.0,21,2,6.9145,12.3835,0.9933,0.9933,0.9933,-1.0
8,2,2.0,22,0,0.0806,0.9143,1.0186,1.0186,1.0186,-1.0
8,2,2.0,22,1,-0.7852,-0.7787,1.0426,1.0426,1.0426,-1.0
8,2,2.0,22,2,6.9126,12.3764,0.9938,0.9938,0.9938,-1.0
8,2,2.0,23,0,-0.4366,1.3902,1.0154,1.0154,1.0154,-1.0
8,2,2.0,23,1,-0.9522,-1.5795,1.0432,1.0432,1.0432,-1.0
8,2,2.0,23,2,8.9523,13.498,0.9876,0.9876,0.9876,-1.0
8,2,2.0,24,0,-0.6081,1.5517,1.0134,1.0134,1.0134,-1.0
8,2,2.0,24,1,-1.008,-1.8507,1.0412,1.0412,1.0412,-1.0
8,2,2.0,24,2,9.6242,13.8723,0.9863,0.9863,0.9863,-1.0
8,2,2.0,25,0,-0.8874,1.8043,1.0092,1.0092,1.0092,-1.0
8,2,2.0,25,1,-1.0946,-2.2729,1.0443,1.0443,1.0443,-1.0
8,2,2.0,25,2,10.735,14.4679,0.9822,0.9822,0.9822,-1.0
8,2,2.0,26,0,-0.8848,1.8008,1.0051,1.0051,1.0051,-1.0
8,2,2.0,26,1,-1.1076,-2.2767,1.0451,1.0451,1.0451,-1.0
8,2,2.0,26,2,10.7753,14.4956,0.9807,0.9807,0.9807,-1.0
8,2,2.0,27,0,-0.8768,1.7863,1.0,1.0,1.0,-1.0
8,2,2.0,27,1,-1.1401,-2.2833,1.0463,1.0463,1.0463,-1.0
8,2,2.0,27,2,10.8557,14.5704,0.9762,0.9762,0.9762,-1.0
8,2,2.0,28,0,-0.871,1.7736,1.0006,1.0006,1.0006,-1.0
8,2,2.0,28,1,-1.1602,-2.2867,1.0455,1.0455,1.0455,-1.0
8,2,2.0,28,2,10.8944,14.6305,0.9726,0.9726,0.9726,-1.0
8,2,2.0,29,0,-0.869,1.7786,1.0009,1.0009,1.0009,-1.0
8,2,2.0,29,1,-1.1586,-2.2935,1.0423,1.0423,1.0423,-1.0
8,2,2.0,29,2,10.8726,14.6211,0.9741,0.9741,0.9741,-1.0
8,2,2.0,30,0,-0.876,1.7837,0.9935,0.9935,0.9935,-1.0
8,2,2.0,30,1,-1.1535,-2.2862,1.0481,1.0481,1.0481,-1.0
8,2,2.0,30,2,10.9151,14.6031,0.9743,0.9743,0.9743,-1.0
8,2,2.0,31,0,-0.8736,1.778,0.9918,0.9918,0.9918,-1.0
8,2,2.0,31,1,-1.1649,-2.2879,1.0489,1.0489,1.0489,-1.0
8,2,2.0,31,2,10.9451,14.6294,0.9726,0.9726,0.9726,-1.0
8,2,2.0,32,0,-0.8681,1.765,0.9921,0.9921,0.9921,-1.0
8,2,2.0,32,1,-1.1843,-2.2895,1.0494,1.0494,1.0494,-1.0
8,2,2.0,32,2,10.9808,14.6771,0.9694,0.9694,0.9694,-1.0
8,2,2.0,33,0,-0.8679,1.7656,0.9921,0.9921,0.9921,-1.0
8,2,2.0,33,1,-1.1839,-2.2899,1.0494,1.0494,1.0494,-1.0
8,2,2.0,33,2,10.9766,14.6715,0.9698,0.9698,0.9698,-1.0
8,2,2.0,34,0,0.066,0.4388,1.0322,1.0322,1.0322,-1.0
8,2,2.0,34,1,-0.37,-0.3456,1.0403,1.0403,1.0403,-1.0
8,2,2.0,34,2,5.2349,11.265,1.0006,1.0006,1.0006,-1.0
8,2,2.0,35,0,0.0805,0.9137,1.0193,1.0193,1.0193,-1.0
8,2,2.0,35,1,-0.7854,-0.7786,1.0425,1.0425,1.0425,-1.0
8,2,2.0,35,2,6.9111,12.377,0.9937,0.9937,0.9937,-1.0
8,2,2.0,36,0,-0.598,1.5199,0.9928,0.9928,0.9928,-1.0
8,2,2.0,36,1,-0.986,-1.8104,1.0223,1.0223,1.0223,-1.0
8,2,2.0,36,2,9.4398,13.5901,0.9662,0.9662,0.9662,-1.0
9,0,0.5,1,0,3.4344,9.8109,1.0396,1.0396,1.0396,-1.0
9,0,0.5,1,1,0.0171,0.0427,1.0475,1.0475,1.0475,-1.0
9,0,0.5,1,2,-0.0942,-0.0274,1.0111,1.0111,1.0111,-1.0
9,0,0.5,2,0,4.5974,10.6054,1.0319,1.0319,1.0319,-1.0
9,0,0.5,2,1,-0.0698,0.4109,1.0436,1.0436,1.0436,-1.0
9,0,0.5,2,2,-0.384,-0.2455,1.002,1.002,1.002,-1.0
9,0,0.5,3,0,6.1872,11.6813,1.0222,1.0222,1.0222,-1.0
9,0,0.5,3,1,-0.1969,0.9149,1.0428,1.0428,1.0428,-1.0
9,0,0.5,3,2,-0.7784,-0.5414,0.9948,0.9948,0.9948,-1.0
9,0,0.5,4,0,4.6226,10.638,1.0307,1.0307,1.0307,-1.0
9,0,0.5,4,1,-0.0615,0.4055,1.0368,1.0368,1.0368,-1.0
9,0,0.5,4,2,-0.3967,-0.2518,0.9993,0.9993,0.9993,-1.0
9,0,0.5,5,0,4.5983,10.6072,1.0321,1.0321,1.0321,-1.0
9,0,0.5,5,1,-0.0693,0.4113,1.0419,1.0419,1.0419,-1.0
9,0,0.5,5,2,-0.385,-0.2463,1.0003,1.0003,1.0003,-1.0
9,0,0.5,6,0,4.6355,10.6338,1.0326,1.0326,1.0326,-1.0
